event_id,player_id,session_id,timestamp,event_type,game_scenario,social_mode,platform,player_level,event_value,reported_flag
8de9014b2334,player_0069,player_0069_s1,2026-07-28T09:37:56Z,achievement_unlocked,level_3,multiplayer_pvp,pc,4,90,
f13d5ad1ac2c,player_0069,player_0069_s1,2026-07-28T09:38:05Z,level_up,level_3,multiplayer_pvp,pc,5,789,
fe6cbff723f0,player_0069,player_0069_s1,2026-07-28T09:38:40Z,party_leave,lobby,multiplayer_pvp,pc,5,,
b03f0fcc6cf7,player_0069,player_0069_s1,2026-07-28T09:38:46Z,rage_quit,level_3,multiplayer_pvp,pc,5,,
a119b5faec52,player_0069,player_0069_s1,2026-07-28T09:41:55Z,matchmaking_complete,lobby,multiplayer_pvp,pc,5,,
e26396793002,player_0069,player_0069_s1,2026-07-28T09:42:08Z,session_end,lobby,multiplayer_pvp,pc,5,,
b815e346da04,player_0025,player_0025_s2,2026-07-28T11:51:36Z,session_start,lobby,multiplayer_pvp,pc,1,,
c567194f9403,player_0025,player_0025_s2,2026-07-28T11:53:07Z,rage_quit,quest_castle_siege,multiplayer_pvp,pc,1,,
0373fba21ad8,player_0025,player_0025_s2,2026-07-28T11:53:56Z,afk_timeout,quest_castle_siege,multiplayer_pvp,pc,1,,
09ba0a73503f,player_0025,player_0025_s2,2026-07-28T11:55:59Z,friend_request_sent,quest_castle_siege,multiplayer_pvp,pc,1,,
45556d24b85e,player_0025,player_0025_s2,2026-07-28T11:58:45Z,quest_abandon,quest_castle_siege,multiplayer_pvp,pc,1,,
1b1594bea430,player_0025,player_0025_s2,2026-07-28T12:00:33Z,session_end,lobby,multiplayer_pvp,pc,1,,
e13e8abfdca1,player_0076,player_0076_s1,2026-07-28T12:58:50Z,session_start,lobby,singleplayer,mobile,1,,
c1d861efdb2e,player_0076,player_0076_s1,2026-07-28T13:01:07Z,item_purchase,quest_lost_relic,singleplayer,mobile,1,319,
a47703225a6f,player_0076,player_0076_s1,2026-07-28T13:01:55Z,afk_timeout,quest_lost_relic,singleplayer,mobile,1,,
f8d513b3c24b,player_0076,player_0076_s1,2026-07-28T13:02:09Z,damage_taken,quest_lost_relic,singleplayer,mobile,1,31,
63aaf12db733,player_0076,player_0076_s1,2026-07-28T13:05:01Z,level_start,level_2,singleplayer,mobile,1,,
b29a77f636fb,player_0076,player_0076_s1,2026-07-28T13:05:28Z,item_sell,quest_lost_relic,singleplayer,mobile,1,404,
06c6e02dc22d,player_0076,player_0076_s1,2026-07-28T13:07:15Z,damage_taken,quest_lost_relic,singleplayer,mobile,1,86,
7be0acf6885e,player_0076,player_0076_s1,2026-07-28T13:09:01Z,level_up,quest_lost_relic,singleplayer,mobile,2,700,
3645df4e8d93,player_0076,player_0076_s1,2026-07-28T13:09:57Z,party_join,lobby,singleplayer,mobile,2,,
9416e74e6fed,player_0076,player_0076_s1,2026-07-28T13:10:05Z,level_fail,level_1,singleplayer,mobile,2,,
e5bc3cb8669d,player_0076,player_0076_s1,2026-07-28T13:12:30Z,player_death,quest_lost_relic,singleplayer,mobile,2,,
64810c5807e9,player_0076,player_0076_s1,2026-07-28T13:15:40Z,party_leave,lobby,singleplayer,mobile,2,,
8b0d426b2dbc,player_0076,player_0076_s1,2026-07-28T13:19:39Z,matchmaking_start,lobby,singleplayer,mobile,2,,
9187853ccac5,player_0076,player_0076_s1,2026-07-28T13:21:13Z,damage_taken,quest_lost_relic,singleplayer,,2,36,
6e1ad8f07f2b,player_0076,player_0076_s1,2026-07-28T13:22:15Z,matchmaking_complete,lobby,singleplayer,mobile,2,,
798acdfe2102,player_0076,player_0076_s1,2026-07-28T13:23:09Z,chat_message,menu,singleplayer,mobile,2,,0
fbff59a33e40,player_0076,player_0076_s1,2026-07-28T13:24:20Z,quest_abandon,quest_lost_relic,singleplayer,mobile,2,,
de30e86269c6,player_0076,player_0076_s1,2026-07-28T13:25:17Z,session_end,lobby,singleplayer,mobile,2,,
04f8f09e8ce0,player_0045,player_0045_s4,2026-07-28T22:11:27Z,session_start,lobby,singleplayer,pc,4,,
ebe58fcd6e57,player_0045,player_0045_s4,2026-07-28T22:15:17Z,player_death,quest_dragon_hunt,singleplayer,,4,,
4b6dc38f6b19,player_0045,player_0045_s4,2026-07-28T22:15:57Z,level_up,quest_dragon_hunt,singleplayer,pc,5,892,
bc9268b5f4e5,player_0045,player_0045_s4,2026-07-28T22:19:30Z,quest_complete,quest_dragon_hunt,singleplayer,pc,5,378,
cae651cb0de0,player_0045,player_0045_s4,2026-07-28T22:22:28Z,quest_complete,quest_dragon_hunt,singleplayer,pc,5,85,
0354a0b6bdbf,player_0045,player_0045_s4,2026-07-28T22:24:48Z,matchmaking_start,lobby,singleplayer,pc,5,,
588774270dcd,player_0045,player_0045_s4,2026-07-28T22:24:54Z,session_end,lobby,singleplayer,pc,5,,
3b2a40e8fea8,player_0074,player_0074_s4,2026-07-29T11:26:33Z,session_start,,singleplayer,mobile,4,,
45c0ec92cf00,player_0074,player_0074_s4,2026-07-29T11:27:56Z,matchmaking_start,lobby,singleplayer,mobile,4,,
9c584c263ad9,player_0074,player_0074_s4,2026-07-29T11:29:29Z,level_up,pvp_arena,singleplayer,mobile,5,853,
e0ba052785f7,player_0074,player_0074_s4,2026-07-29T11:30:09Z,afk_timeout,pvp_arena,singleplayer,mobile,5,,
8b438376749b,player_0074,player_0074_s4,2026-07-29T11:30:44Z,item_purchase,pvp_arena,singleplayer,mobile,5,233,
1d2dd4cc6fee,player_0074,player_0074_s4,2026-07-29T11:34:09Z,quest_abandon,quest_forest_rescue,singleplayer,mobile,5,,
5d36b70db853,player_0074,player_0074_s4,2026-07-29T11:35:08Z,party_join,lobby,singleplayer,mobile,5,,
7d5c9dbb61be,player_0074,player_0074_s4,2026-07-29T11:36:55Z,enemy_kill,pvp_arena,singleplayer,mobile,5,3,
7d5c9dbb61be,player_0074,player_0074_s4,2026-07-29T11:36:55Z,enemy_kill,pvp_arena,singleplayer,mobile,5,3,
646f865405bb,player_0074,player_0074_s4,2026-07-29T11:39:37Z,afk_timeout,pvp_arena,singleplayer,mobile,5,,
209c83a32809,player_0074,player_0074_s4,2026-07-29T11:42:42Z,level_complete,level_2,singleplayer,mobile,5,,
7f2bda605782,player_0074,player_0074_s4,2026-07-29T11:44:26Z,rage_quit,pvp_arena,singleplayer,mobile,5,,
1a82ec32f7f4,player_0074,player_0074_s4,2026-07-29T11:44:32Z,level_fail,level_2,singleplayer,mobile,5,,
48cb3770a1fd,player_0074,player_0074_s4,2026-07-29T11:46:37Z,matchmaking_complete,lobby,singleplayer,mobile,5,,
ed3788c89d95,player_0074,player_0074_s4,2026-07-29T11:47:37Z,session_end,lobby,singleplayer,mobile,5,,
a390bd975161,player_0025,player_0025_s3,2026-07-29T17:35:34Z,session_start,lobby,singleplayer,pc,1,,
1bbf0a04d0c6,player_0025,player_0025_s3,2026-07-29T17:35:50Z,item_pickup,level_5,singleplayer,pc,1,,
f08e9b3fc54b,player_0025,player_0025_s3,2026-07-29T17:39:41Z,level_complete,level_5,singleplayer,pc,1,,
7831257a992b,player_0025,player_0025_s3,2026-07-29T17:41:06Z,player_death,level_5,singleplayer,pc,1,,
8ef7ce96b5a9,player_0025,player_0025_s3,2026-07-29T17:43:22Z,level_up,level_5,singleplayer,pc,2,934,
7d55a1c5382f,player_0025,player_0025_s3,2026-07-29T17:44:36Z,session_end,lobby,singleplayer,pc,2,,
9b7d833d9ae3,player_0036,player_0036_s2,2026-07-29T19:54:04Z,session_start,lobby,multiplayer_pvp,console,4,,
76646a80bc02,player_0036,player_0036_s2,2026-07-29T19:54:39Z,quest_abandon,quest_castle_siege,multiplayer_pvp,console,4,,
7346a5c698e2,player_0036,player_0036_s2,2026-07-29T19:57:01Z,level_up,quest_castle_siege,multiplayer_pvp,console,5,641,
4bd4e6b03035,player_0036,player_0036_s2,2026-07-29T19:57:38Z,item_purchase,quest_castle_siege,multiplayer_pvp,console,5,432,
155d3b1acd8d,player_0036,player_0036_s2,2026-07-29T19:57:43Z,level_start,level_3,multiplayer_pvp,console,5,,
93eb8e5ba3ed,player_0036,player_0036_s2,2026-07-29T19:59:46Z,afk_timeout,quest_castle_siege,multiplayer_pvp,console,5,,
cfb77fb68814,player_0036,player_0036_s2,2026-07-29T20:02:55Z,party_leave,lobby,multiplayer_pvp,console,5,,
ce3e26d67432,player_0036,player_0036_s2,2026-07-29T20:04:48Z,party_leave,lobby,multiplayer_pvp,console,5,,
1fc861a1f7f5,player_0036,player_0036_s2,2026-07-29T20:06:30Z,item_purchase,quest_castle_siege,multiplayer_pvp,console,5,131,
5848dd837d4e,player_0036,player_0036_s2,2026-07-29T20:08:32Z,damage_taken,quest_castle_siege,multiplayer_pvp,console,5,20,
0b4997e85dcb,player_0036,player_0036_s2,2026-07-29T20:09:47Z,item_pickup,quest_castle_siege,multiplayer_pvp,console,5,,
3380cd57e988,player_0036,player_0036_s2,2026-07-29T20:13:36Z,quest_accept,quest_castle_siege,multiplayer_pvp,console,5,,
8aa61b0d7d9b,player_0036,player_0036_s2,2026-07-29T20:13:49Z,afk_timeout,quest_castle_siege,multiplayer_pvp,console,5,,
ff567a62ee50,player_0036,player_0036_s2,2026-07-29T20:15:41Z,matchmaking_complete,lobby,multiplayer_pvp,console,5,,
da3d6e8d5bb5,player_0036,player_0036_s2,2026-07-29T20:19:02Z,level_start,level_2,multiplayer_pvp,console,5,,
8fe32f60af2f,player_0036,player_0036_s2,2026-07-29T20:19:33Z,session_end,lobby,multiplayer_pvp,console,5,,
0411b6dee282,player_0051,player_0051_s1,2026-07-29T22:58:40Z,session_start,lobby,multiplayer_pvp,pc,3,,
de4db1e13a24,player_0051,player_0051_s1,2026-07-29T22:59:21Z,item_sell,level_2,multiplayer_pvp,pc,3,52,
e6dba50b7c40,player_0051,player_0051_s1,2026-07-29T22:59:37Z,item_purchase,level_2,multiplayer_pvp,,3,464,
1c751bafa93c,player_0051,player_0051_s1,2026-07-29T23:03:18Z,party_join,lobby,multiplayer_pvp,pc,3,,
a8e6b5175a37,player_0051,player_0051_s1,2026-07-29T23:05:08Z,damage_taken,level_2,multiplayer_pvp,pc,3,59,
a513d58b4db1,player_0051,player_0051_s1,2026-07-29T23:08:24Z,level_fail,level_2,multiplayer_pvp,pc,3,,
48ec4de56531,player_0051,player_0051_s1,2026-07-29T23:10:57Z,quest_accept,quest_goblin_camp,multiplayer_pvp,,3,,
e893cacd0847,player_0051,player_0051_s1,2026-07-29T23:11:36Z,rage_quit,,multiplayer_pvp,pc,3,,
c3a666a64257,player_0051,player_0051_s1,2026-07-29T23:15:10Z,level_up,level_2,multiplayer_pvp,pc,4,176,
c3a666a64257,player_0051,player_0051_s1,2026-07-29T23:15:10Z,level_up,level_2,multiplayer_pvp,pc,4,176,
578df4bc3306,player_0051,player_0051_s1,2026-07-29T23:17:46Z,matchmaking_start,lobby,multiplayer_pvp,pc,4,,
89044c7fcf31,player_0051,player_0051_s1,2026-07-29T23:18:06Z,achievement_unlocked,level_2,multiplayer_pvp,pc,4,179,
393d34153efb,player_0051,player_0051_s1,2026-07-29T23:18:44Z,item_purchase,level_2,multiplayer_pvp,pc,4,154,
604990d42387,player_0051,player_0051_s1,2026-07-29T23:19:22Z,session_end,lobby,multiplayer_pvp,pc,4,,
4c57d255ab3a,player_0076,player_0076_s2,2026-07-30T14:43:10Z,session_start,lobby,multiplayer_coop,mobile,2,,
8014a760e031,player_0076,player_0076_s2,2026-07-30T14:44:42Z,quest_accept,quest_goblin_camp,multiplayer_coop,mobile,2,,
477a97572db4,player_0076,player_0076_s2,2026-07-30T14:45:52Z,party_leave,lobby,multiplayer_coop,mobile,2,,
45da82e48bb7,player_0076,player_0076_s2,2026-07-30T14:49:25Z,matchmaking_start,lobby,multiplayer_coop,mobile,2,,
ba87bb76aae7,player_0076,player_0076_s2,2026-07-30T14:50:34Z,chat_message,menu,multiplayer_coop,,2,,0
0923e55e862b,player_0076,player_0076_s2,2026-07-30T14:53:56Z,item_purchase,pvp_arena,multiplayer_coop,mobile,2,392,
93630090def3,player_0076,player_0076_s2,2026-07-30T14:54:44Z,session_end,lobby,multiplayer_coop,mobile,2,,
903b523762e5,player_0004,player_0004_s1,2026-07-31T06:13:39Z,session_start,lobby,multiplayer_pvp,mobile,2,,
b97364975cde,player_0004,player_0004_s1,2026-07-31T06:16:19Z,achievement_unlocked,quest_forest_rescue,multiplayer_pvp,mobile,2,64,
af4051c56c4a,player_0004,player_0004_s1,2026-07-31T06:18:42Z,item_pickup,quest_forest_rescue,multiplayer_pvp,mobile,2,,
0051dd03a810,player_0004,player_0004_s1,2026-07-31T06:21:49Z,player_death,quest_forest_rescue,multiplayer_pvp,mobile,2,,
19135004f8ca,player_0004,player_0004_s1,2026-07-31T06:23:36Z,afk_timeout,quest_forest_rescue,multiplayer_pvp,mobile,2,,
47edc7ac4f4c,player_0004,player_0004_s1,2026-07-31T06:26:27Z,damage_taken,quest_forest_rescue,multiplayer_pvp,mobile,2,57,
1ebed277bcf1,player_0004,player_0004_s1,2026-07-31T06:30:22Z,party_join,lobby,multiplayer_pvp,,2,,
1d14e1f06612,player_0004,player_0004_s1,2026-07-31T06:32:22Z,quest_accept,quest_forest_rescue,multiplayer_pvp,mobile,2,,
9ba8a76fda29,player_0004,player_0004_s1,2026-07-31T06:33:30Z,item_purchase,quest_forest_rescue,multiplayer_pvp,mobile,2,37,
f62ad7e92b18,player_0004,player_0004_s1,2026-07-31T06:34:18Z,session_end,lobby,multiplayer_pvp,mobile,2,,
856a5a4d0a99,player_0036,player_0036_s3,2026-07-31T16:17:28Z,session_start,lobby,singleplayer,console,5,,
86599bc3edf2,player_0036,player_0036_s3,2026-07-31T16:20:25Z,level_complete,level_2,singleplayer,console,5,,
5daf4d6f465f,player_0036,player_0036_s3,2026-07-31T16:23:39Z,level_complete,level_4,singleplayer,console,5,,
aac725d8ad97,player_0036,player_0036_s3,2026-07-31T16:25:36Z,item_purchase,lobby,singleplayer,console,5,281,
c515f222f6a4,player_0036,player_0036_s3,2026-07-31T16:26:36Z,level_complete,level_2,singleplayer,console,5,,
6b662c3874e9,player_0036,player_0036_s3,2026-07-31T16:27:45Z,session_end,lobby,singleplayer,,5,,
4f135744636b,player_0010,player_0010_s1,2026-07-31T17:14:13Z,session_start,lobby,multiplayer_coop,mobile,4,,
7e088877e264,player_0010,player_0010_s1,2026-07-31T17:17:35Z,matchmaking_start,lobby,multiplayer_coop,mobile,4,,
f53833d64e6f,player_0010,player_0010_s1,2026-07-31T17:20:38Z,level_start,level_5,multiplayer_coop,mobile,4,,
06ac51eec4d5,player_0010,player_0010_s1,2026-07-31T17:22:20Z,friend_request_sent,quest_castle_siege,multiplayer_coop,mobile,4,,
6b0f9051d563,player_0010,player_0010_s1,2026-07-31T17:22:26Z,damage_taken,quest_castle_siege,multiplayer_coop,mobile,4,39,
bf9ddc67ab9e,player_0010,player_0010_s1,2026-07-31T17:25:43Z,level_up,quest_castle_siege,multiplayer_coop,mobile,5,973,
994d33afc90e,player_0010,player_0010_s1,2026-07-31T17:29:36Z,achievement_unlocked,quest_castle_siege,multiplayer_coop,mobile,5,147,
ac6414b46842,player_0010,player_0010_s1,2026-07-31T17:32:52Z,party_leave,lobby,multiplayer_coop,mobile,5,,
5047c8e0888a,player_0010,player_0010_s1,2026-07-31T17:36:21Z,matchmaking_complete,lobby,multiplayer_coop,mobile,5,,
ca19f0304d8c,player_0010,player_0010_s1,2026-07-31T17:40:15Z,item_purchase,quest_castle_siege,multiplayer_coop,mobile,5,254,
0d315906fda0,player_0010,player_0010_s1,2026-07-31T17:41:16Z,item_sell,quest_castle_siege,multiplayer_coop,mobile,5,228,
222ba39dba44,player_0010,player_0010_s1,2026-07-31T17:42:23Z,session_end,lobby,multiplayer_coop,mobile,5,,
7030f1901dd0,player_0002,player_0002_s1,2026-08-01T08:31:05Z,session_start,lobby,multiplayer_coop,pc,3,,
9d3e6434691a,player_0002,player_0002_s1,2026-08-01T08:34:42Z,rage_quit,level_5,multiplayer_coop,pc,3,,
553908719637,player_0002,player_0002_s1,2026-08-01T08:37:25Z,damage_taken,level_5,multiplayer_coop,pc,3,74,
6cc8927cf056,player_0002,player_0002_s1,2026-08-01T08:38:19Z,level_fail,level_5,multiplayer_coop,,3,,
29d772472ccc,player_0002,player_0002_s1,2026-08-01T08:38:35Z,afk_timeout,level_5,multiplayer_coop,pc,3,,
87d90afd530e,player_0002,player_0002_s1,2026-08-01T08:39:38Z,player_death,level_5,multiplayer_coop,pc,3,,
5b7ce4aa7cf7,player_0002,player_0002_s1,2026-08-01T08:39:53Z,session_end,lobby,multiplayer_coop,pc,3,,
f3786e49848e,player_0009,player_0009_s1,2026-08-02T01:06:21Z,session_start,lobby,multiplayer_coop,console,4,,
07e2fe7e022c,player_0009,player_0009_s1,2026-08-02T01:10:16Z,quest_abandon,quest_castle_siege,multiplayer_coop,console,4,,
8317133ea937,player_0009,player_0009_s1,2026-08-02T01:13:09Z,level_fail,level_3,multiplayer_coop,console,4,,
d201c410c928,player_0009,player_0009_s1,2026-08-02T01:15:25Z,afk_timeout,quest_castle_siege,multiplayer_coop,console,4,,
69f87c8f04e6,player_0009,player_0009_s1,2026-08-02T01:18:12Z,matchmaking_complete,lobby,multiplayer_coop,console,4,,
b5a849504cf8,player_0009,player_0009_s1,2026-08-02T01:19:42Z,level_fail,level_2,multiplayer_coop,console,4,,
f85c6b0a1132,player_0009,player_0009_s1,2026-08-02T01:22:39Z,player_death,quest_castle_siege,multiplayer_coop,console,4,,
e3015433beda,player_0009,player_0009_s1,2026-08-02T01:23:41Z,item_pickup,quest_castle_siege,multiplayer_coop,console,4,,
98f0e2f3b390,player_0009,player_0009_s1,2026-08-02T01:24:23Z,level_start,level_1,multiplayer_coop,console,4,,
f620d517309e,player_0009,player_0009_s1,2026-08-02T01:25:30Z,friend_request_sent,quest_castle_siege,multiplayer_coop,console,4,,
96f09402dcea,player_0009,player_0009_s1,2026-08-02T01:28:11Z,level_fail,,multiplayer_coop,console,4,,
e66477a2ac28,player_0009,player_0009_s1,2026-08-02T01:30:02Z,rage_quit,quest_castle_siege,multiplayer_coop,console,4,,
be9a57bfe11d,player_0009,player_0009_s1,2026-08-02T01:32:34Z,item_pickup,quest_castle_siege,multiplayer_coop,console,4,,
4fb5722ba711,player_0009,player_0009_s1,2026-08-02T01:34:10Z,session_end,lobby,multiplayer_coop,console,4,,
7f78d23d1492,player_0002,player_0002_s2,2026-08-02T12:47:39Z,session_start,lobby,multiplayer_pvp,pc,3,,
8094b9413957,player_0002,player_0002_s2,2026-08-02T12:50:26Z,damage_taken,quest_dragon_hunt,multiplayer_pvp,,3,21,
199d42abda1a,player_0002,player_0002_s2,2026-08-02T12:52:05Z,damage_taken,quest_dragon_hunt,multiplayer_pvp,pc,3,27,
732e8b5548ea,player_0002,player_0002_s2,2026-08-02T12:55:01Z,item_sell,quest_dragon_hunt,multiplayer_pvp,pc,3,364,
c6906c9a3573,player_0002,player_0002_s2,2026-08-02T12:58:00Z,rage_quit,quest_dragon_hunt,multiplayer_pvp,pc,3,,
0dd346a5dcd4,player_0002,player_0002_s2,2026-08-02T12:58:23Z,matchmaking_complete,lobby,multiplayer_pvp,pc,3,,
b351c390b312,player_0002,player_0002_s2,2026-08-02T13:01:10Z,quest_abandon,quest_dragon_hunt,multiplayer_pvp,pc,3,,
68b30f03dee3,player_0002,player_0002_s2,2026-08-02T13:03:31Z,item_purchase,quest_dragon_hunt,multiplayer_pvp,pc,3,88,
08312cb79863,player_0002,player_0002_s2,2026-08-02T13:05:34Z,level_up,quest_dragon_hunt,multiplayer_pvp,pc,4,376,
447aaf8372e4,player_0002,player_0002_s2,2026-08-02T13:08:22Z,party_leave,lobby,multiplayer_pvp,,4,,
2f6f33cb495c,player_0002,player_0002_s2,2026-08-02T13:09:23Z,afk_timeout,quest_dragon_hunt,multiplayer_pvp,pc,4,,
047f5459c072,player_0002,player_0002_s2,2026-08-02T13:10:09Z,session_end,lobby,multiplayer_pvp,pc,4,,
b44a8d0d9054,player_0004,player_0004_s2,2026-08-02T15:53:06Z,session_start,lobby,singleplayer,mobile,2,,
aa1d5826251c,player_0004,player_0004_s2,2026-08-02T15:53:12Z,level_fail,level_1,singleplayer,mobile,2,,
721a8e57599d,player_0004,player_0004_s2,2026-08-02T15:54:15Z,level_fail,level_1,singleplayer,mobile,2,,
be45b9a3df95,player_0004,player_0004_s2,2026-08-02T15:58:00Z,enemy_kill,pvp_arena,singleplayer,mobile,2,1,
5aaf407091f3,player_0004,player_0004_s2,2026-08-02T16:00:16Z,item_purchase,pvp_arena,singleplayer,mobile,2,147,
32a5188043cd,player_0004,player_0004_s2,2026-08-02T16:03:12Z,friend_request_sent,pvp_arena,singleplayer,mobile,2,,
5102b8460209,player_0004,player_0004_s2,2026-08-02T16:04:11Z,party_leave,lobby,singleplayer,mobile,2,,
cbaf3b624781,player_0004,player_0004_s2,2026-08-02T16:04:49Z,matchmaking_start,lobby,singleplayer,mobile,2,,
8a8506a8bdb0,player_0004,player_0004_s2,2026-08-02T16:06:07Z,session_end,lobby,singleplayer,mobile,2,,
5aae4b51787a,player_0028,player_0028_s1,2026-08-02T16:24:25Z,session_start,lobby,multiplayer_pvp,mobile,4,,
032b2027aefa,player_0028,player_0028_s1,2026-08-02T16:25:51Z,rage_quit,pvp_arena,multiplayer_pvp,mobile,4,,
28d7bcdfa707,player_0028,player_0028_s1,2026-08-02T16:26:14Z,chat_message,menu,multiplayer_pvp,mobile,4,,0
1db69a13b57f,player_0028,player_0028_s1,2026-08-02T16:27:47Z,quest_complete,quest_goblin_camp,multiplayer_pvp,mobile,4,377,
425eb95c2b03,player_0028,player_0028_s1,2026-08-02T16:30:22Z,quest_abandon,quest_dragon_hunt,multiplayer_pvp,mobile,4,,
caaba2c5cb82,player_0028,player_0028_s1,2026-08-02T16:32:17Z,party_join,lobby,multiplayer_pvp,mobile,4,,
3db1f559a0cd,player_0028,player_0028_s1,2026-08-02T16:34:13Z,session_end,lobby,multiplayer_pvp,mobile,4,,
ea434121cf69,player_0015,player_0015_s1,2026-08-02T19:16:55Z,session_start,lobby,multiplayer_coop,pc,4,,
6b2ef06418f7,player_0015,player_0015_s1,2026-08-02T19:19:10Z,quest_complete,quest_forest_rescue,multiplayer_coop,pc,4,191,
4fd32aab5f7b,player_0015,player_0015_s1,2026-08-02T19:22:32Z,achievement_unlocked,level_5,multiplayer_coop,pc,4,97,
3e0fba3e7101,player_0015,player_0015_s1,2026-08-02T19:25:58Z,party_join,lobby,multiplayer_coop,pc,4,,
60211975fbde,player_0015,player_0015_s1,2026-08-02T19:27:11Z,level_start,level_5,multiplayer_coop,pc,4,,
c9ce46c63bf3,player_0015,player_0015_s1,2026-08-02T19:28:28Z,player_death,level_5,multiplayer_coop,pc,4,,
477383eb498b,player_0015,player_0015_s1,2026-08-02T19:32:07Z,matchmaking_start,,multiplayer_coop,pc,4,,
0779a24f0a02,player_0015,player_0015_s1,2026-08-02T19:34:40Z,afk_timeout,level_5,multiplayer_coop,pc,4,,
67a619a3f833,player_0015,player_0015_s1,2026-08-02T19:35:47Z,session_end,lobby,multiplayer_coop,pc,4,,
07abfd5f4f0d,player_0036,player_0036_s4,2026-08-03T00:37:01Z,session_start,lobby,multiplayer_pvp,console,5,,
336f63b41a34,player_0036,player_0036_s4,2026-08-03T00:39:33Z,matchmaking_complete,lobby,multiplayer_pvp,console,5,,
5e64e21e1cbe,player_0036,player_0036_s4,2026-08-03T00:42:55Z,afk_timeout,quest_goblin_camp,multiplayer_pvp,,5,,
7efae7338aee,player_0036,player_0036_s4,2026-08-03T00:46:29Z,enemy_kill,quest_goblin_camp,multiplayer_pvp,console,5,1,
4ac378356987,player_0036,player_0036_s4,2026-08-03T00:47:51Z,quest_complete,quest_goblin_camp,multiplayer_pvp,console,5,388,
def57429db4e,player_0036,player_0036_s4,2026-08-03T00:50:09Z,item_purchase,quest_goblin_camp,multiplayer_pvp,console,5,216,
3bd850c44689,player_0036,player_0036_s4,2026-08-03T00:51:30Z,item_sell,quest_goblin_camp,multiplayer_pvp,console,5,36,
d274924b5bc0,player_0036,player_0036_s4,2026-08-03T00:53:57Z,matchmaking_start,lobby,multiplayer_pvp,console,5,,
dbcde47bf9ec,player_0036,player_0036_s4,2026-08-03T00:57:47Z,quest_abandon,quest_goblin_camp,multiplayer_pvp,console,5,,
63fad8a14064,player_0036,player_0036_s4,2026-08-03T01:00:32Z,afk_timeout,quest_goblin_camp,multiplayer_pvp,console,5,,
a0a429053246,player_0036,player_0036_s4,2026-08-03T01:02:26Z,party_leave,lobby,multiplayer_pvp,console,5,,
547028ca3692,player_0036,player_0036_s4,2026-08-03T01:04:37Z,level_complete,level_3,multiplayer_pvp,console,5,,
e0e62849c15f,player_0036,player_0036_s4,2026-08-03T01:07:26Z,afk_timeout,quest_goblin_camp,multiplayer_pvp,console,5,,
2b8daa39020b,player_0036,player_0036_s4,2026-08-03T01:09:08Z,party_join,lobby,multiplayer_pvp,console,5,,
d1057896e765,player_0036,player_0036_s4,2026-08-03T01:10:34Z,achievement_unlocked,,multiplayer_pvp,console,5,114,
2dc6b6891e51,player_0036,player_0036_s4,2026-08-03T01:11:17Z,player_death,quest_goblin_camp,multiplayer_pvp,console,5,,
7bad35ceaf57,player_0036,player_0036_s4,2026-08-03T01:12:10Z,session_end,lobby,multiplayer_pvp,console,5,,
cba7193e6743,player_0009,player_0009_s2,2026-08-03T02:30:14Z,session_start,lobby,multiplayer_coop,console,4,,
af5734fd31da,player_0009,player_0009_s2,2026-08-03T02:33:06Z,level_start,level_2,multiplayer_coop,console,4,,
4c2adf436196,player_0009,player_0009_s2,2026-08-03T02:36:59Z,quest_accept,quest_castle_siege,multiplayer_coop,console,4,,
65ed2d097052,player_0009,player_0009_s2,2026-08-03T02:38:00Z,quest_abandon,quest_goblin_camp,multiplayer_coop,console,4,,
919b12f7da3e,player_0009,player_0009_s2,2026-08-03T02:40:03Z,level_complete,level_2,multiplayer_coop,,4,,
c0dd6f1c7873,player_0009,player_0009_s2,2026-08-03T02:42:30Z,item_purchase,level_2,multiplayer_coop,console,4,474,
7cab269cc684,player_0009,player_0009_s2,2026-08-03T02:46:12Z,quest_accept,quest_castle_siege,multiplayer_coop,console,4,,
e8645b1c20ac,player_0009,player_0009_s2,2026-08-03T02:46:51Z,chat_message,level_2,multiplayer_coop,console,4,,0
eb26912f28e1,player_0009,player_0009_s2,2026-08-03T02:49:19Z,matchmaking_complete,lobby,multiplayer_coop,console,4,,
9ada7f955de7,player_0009,player_0009_s2,2026-08-03T02:50:45Z,chat_message,level_2,multiplayer_coop,console,4,,0
e44aa8fa3647,player_0009,player_0009_s2,2026-08-03T02:54:38Z,party_join,lobby,multiplayer_coop,console,4,,
80451ddb21c9,player_0009,player_0009_s2,2026-08-03T02:55:37Z,session_end,lobby,multiplayer_coop,console,4,,
559ea35ad92c,player_0028,player_0028_s2,2026-08-03T08:57:14Z,session_start,lobby,singleplayer,mobile,4,,
c865a91be74f,player_0028,player_0028_s2,2026-08-03T08:58:01Z,quest_abandon,quest_lost_relic,singleplayer,mobile,4,,
9b83152bd71f,player_0028,player_0028_s2,2026-08-03T08:59:28Z,item_purchase,quest_lost_relic,singleplayer,mobile,4,182,
160d00a72e90,player_0028,player_0028_s2,2026-08-03T09:01:45Z,player_death,quest_lost_relic,singleplayer,mobile,4,,
f0877cace969,player_0028,player_0028_s2,2026-08-03T09:05:26Z,level_fail,level_3,singleplayer,mobile,4,,
87738edd5abc,player_0028,player_0028_s2,2026-08-03T09:06:21Z,rage_quit,quest_lost_relic,singleplayer,mobile,4,,
